,PMID,SPLIT,DOMAIN,OBSERVED
221,22331021,discovery,DEPRESSIVE,0.22857142857142854
222,22337349,discovery,DEPRESSIVE,0.25806451612903225
223,22398297,discovery,DEPRESSIVE,0.339622641509434
224,22426387,discovery,DEPRESSIVE,0.34042553191489366
225,22461242,discovery,DEPRESSIVE,0.2666666666666667
226,22470470,discovery,DEPRESSIVE,0.3902439024390244
227,22480958,discovery,DEPRESSIVE,0.2142857142857143
228,22483075,discovery,DEPRESSIVE,0.2666666666666667
229,22519864,discovery,DEPRESSIVE,0.2962962962962963
230,22521464,discovery,DEPRESSIVE,0.4444444444444444
231,22570705,discovery,DEPRESSIVE,0.2777777777777778
232,22639242,discovery,DEPRESSIVE,0.2816901408450704
233,22696400,discovery,DEPRESSIVE,0.23529411764705888
234,22704059,discovery,DEPRESSIVE,0.32432432432432434
235,22705442,discovery,DEPRESSIVE,0.16666666666666663
236,22716999,discovery,DEPRESSIVE,0.27586206896551724
237,22749158,discovery,DEPRESSIVE,0.36363636363636365
238,22768085,discovery,DEPRESSIVE,0.26315789473684215
239,22770508,discovery,DEPRESSIVE,0.20512820512820518
240,22784032,discovery,DEPRESSIVE,0.2153846153846154
241,22835912,discovery,DEPRESSIVE,0.3076923076923077
242,22854099,discovery,DEPRESSIVE,0.26865671641791045
243,22871390,discovery,DEPRESSIVE,0.36734693877551017
244,22892334,discovery,DEPRESSIVE,0.0
245,22909445,discovery,DEPRESSIVE,0.34782608695652173
246,22916139,discovery,DEPRESSIVE,0.2142857142857143
247,22928624,discovery,DEPRESSIVE,0.16666666666666663
248,22954751,discovery,DEPRESSIVE,0.24
249,22956332,discovery,DEPRESSIVE,0.1578947368421053
250,22960081,discovery,DEPRESSIVE,0.3214285714285714
251,22987670,discovery,DEPRESSIVE,0.34042553191489366
252,23017873,discovery,DEPRESSIVE,0.33333333333333337
253,23028892,discovery,DEPRESSIVE,0.2857142857142857
254,23032943,discovery,DEPRESSIVE,0.368421052631579
255,23056309,discovery,DEPRESSIVE,0.26865671641791045
256,23057969,discovery,DEPRESSIVE,0.2666666666666667
