,PMID,SPLIT,DOMAIN,OBSERVED
260,20864126,discovery,MEMORY,0.19512195121951215
261,20932721,discovery,MEMORY,0.16666666666666663
262,20946960,discovery,MEMORY,0.29702970297029707
263,20957158,discovery,MEMORY,0.29885057471264365
264,20964961,discovery,MEMORY,0.21276595744680848
265,20974959,discovery,MEMORY,0.31999999999999995
266,21030482,discovery,MEMORY,0.20408163265306123
267,21077137,discovery,MEMORY,0.26262626262626265
268,21078303,discovery,MEMORY,0.3870967741935484
269,21088708,discovery,MEMORY,0.2702702702702703
270,21130141,discovery,MEMORY,0.38596491228070173
271,21159973,discovery,MEMORY,0.28
272,21220074,discovery,MEMORY,0.4
273,21254802,discovery,MEMORY,0.35820895522388063
274,21259387,discovery,MEMORY,0.5185185185185186
275,21264642,discovery,MEMORY,0.2727272727272727
276,21264651,discovery,MEMORY,0.28915662650602414
277,21284912,discovery,MEMORY,0.42553191489361697
278,21330468,discovery,MEMORY,0.303030303030303
279,21356267,discovery,MEMORY,0.3829787234042553
280,21382385,discovery,MEMORY,0.3870967741935484
281,21391264,discovery,MEMORY,0.2716049382716049
282,21406159,discovery,MEMORY,0.28
283,21425397,discovery,MEMORY,0.24561403508771928
284,21430147,discovery,MEMORY,0.28985507246376807
285,21436048,discovery,MEMORY,0.38888888888888884
286,21484952,discovery,MEMORY,0.31746031746031744
287,21494597,discovery,MEMORY,0.37681159420289856
288,21531077,discovery,MEMORY,0.2666666666666667
289,21531384,discovery,MEMORY,0.3380281690140845
290,21545724,discovery,MEMORY,0.24
291,21546094,discovery,MEMORY,0.275
292,21568639,discovery,MEMORY,0.36241610738255037
293,21589884,discovery,MEMORY,0.417910447761194
294,21609969,discovery,MEMORY,0.25806451612903225
295,21621549,discovery,MEMORY,0.5822784810126582
296,21677175,discovery,MEMORY,0.505050505050505
297,21677186,discovery,MEMORY,0.4
298,21722740,discovery,MEMORY,0.4
299,21764567,discovery,MEMORY,0.196078431372549
300,21768385,discovery,MEMORY,0.2857142857142857
301,21782246,discovery,MEMORY,0.196078431372549
302,21810986,discovery,MEMORY,0.41666666666666663
303,21820647,discovery,MEMORY,0.13636363636363635
304,21914483,discovery,MEMORY,0.5454545454545454
305,21924363,discovery,MEMORY,0.18604651162790697
306,21935483,discovery,MEMORY,0.44036697247706424
307,21938758,discovery,MEMORY,0.36363636363636365
308,21955457,discovery,MEMORY,0.24561403508771928
309,21957237,discovery,MEMORY,0.3492063492063492
310,21998038,discovery,MEMORY,0.3695652173913043
311,22019361,discovery,MEMORY,0.19999999999999996
312,22021653,discovery,MEMORY,0.23529411764705888
313,22037418,discovery,MEMORY,0.4
314,22042765,discovery,MEMORY,0.3157894736842105
315,22065863,discovery,MEMORY,0.3373493975903614
316,22140014,discovery,MEMORY,0.14634146341463417
317,22156722,discovery,MEMORY,0.42622950819672134
318,22161969,discovery,MEMORY,0.3302752293577982
319,22198970,discovery,MEMORY,0.6031746031746033
320,22216252,discovery,MEMORY,0.29850746268656714
321,22223852,discovery,MEMORY,0.1923076923076923
322,22230115,discovery,MEMORY,0.5208333333333333
323,22349799,discovery,MEMORY,0.4776119402985075
324,22378896,discovery,MEMORY,0.4
325,22398297,discovery,MEMORY,0.24242424242424243
326,22417223,discovery,MEMORY,0.4
327,22418015,discovery,MEMORY,0.46153846153846156
328,22446298,discovery,MEMORY,0.273972602739726
329,22470470,discovery,MEMORY,0.26415094339622647
330,22510724,discovery,MEMORY,0.2727272727272727
331,22564476,discovery,MEMORY,0.24137931034482762
332,22573677,discovery,MEMORY,0.3666666666666667
333,22586106,discovery,MEMORY,0.339622641509434
334,22634856,discovery,MEMORY,0.25806451612903225
335,22659107,discovery,MEMORY,0.34615384615384615
336,22691615,discovery,MEMORY,0.2823529411764706
337,22711879,discovery,MEMORY,0.29032258064516125
338,22716999,discovery,MEMORY,0.2978723404255319
339,22720021,discovery,MEMORY,0.27450980392156865
340,22787032,discovery,MEMORY,0.2692307692307693
341,22787051,discovery,MEMORY,0.2816901408450704
342,22791801,discovery,MEMORY,0.22535211267605637
343,22796982,discovery,MEMORY,0.49230769230769234
344,22807169,discovery,MEMORY,0.5588235294117647
345,22814368,discovery,MEMORY,0.3529411764705882
346,22840336,discovery,MEMORY,0.23728813559322037
347,22842813,discovery,MEMORY,0.375
348,22846335,discovery,MEMORY,0.6376811594202898
349,22854930,discovery,MEMORY,0.2777777777777778
350,22879350,discovery,MEMORY,0.42105263157894735
351,22902538,discovery,MEMORY,0.39622641509433965
352,22902992,discovery,MEMORY,0.22857142857142854
353,22956667,discovery,MEMORY,0.2692307692307693
354,22980226,discovery,MEMORY,0.16000000000000003
355,22981810,discovery,MEMORY,0.38235294117647056
356,22984460,discovery,MEMORY,0.3023255813953488
357,23026757,discovery,MEMORY,0.42105263157894735
358,23031250,discovery,MEMORY,0.23529411764705888
359,23041620,discovery,MEMORY,0.17391304347826086
360,23056309,discovery,MEMORY,0.31999999999999995
361,23056477,discovery,MEMORY,0.2727272727272727
362,23056533,discovery,MEMORY,0.2535211267605634
363,23071546,discovery,MEMORY,0.4225352112676056
364,23077042,discovery,MEMORY,0.28828828828828834
365,23137946,discovery,MEMORY,0.375
366,23149036,discovery,MEMORY,0.3529411764705882
367,23160815,discovery,MEMORY,0.31999999999999995
368,23174403,discovery,MEMORY,0.31707317073170727
369,23209643,discovery,MEMORY,0.23076923076923073
370,23301153,discovery,MEMORY,0.5306122448979591
371,23324559,discovery,MEMORY,0.2857142857142857
372,23346054,discovery,MEMORY,0.32183908045977017
373,23352831,discovery,MEMORY,0.17021276595744683
374,23382516,discovery,MEMORY,0.2784810126582279
375,23404748,discovery,MEMORY,0.42105263157894735
376,23436504,discovery,MEMORY,0.5818181818181818
377,23437284,discovery,MEMORY,0.2325581395348837
378,23450811,discovery,MEMORY,0.2807017543859649
379,23459220,discovery,MEMORY,0.3571428571428571
380,23485849,discovery,MEMORY,0.18518518518518523
381,23497150,discovery,MEMORY,0.5714285714285714
382,23501052,discovery,MEMORY,0.3373493975903614
383,23576810,discovery,MEMORY,0.36111111111111116
384,23602923,discovery,MEMORY,0.4137931034482759
385,23653601,discovery,MEMORY,0.4225352112676056
386,23707901,discovery,MEMORY,0.25531914893617025
387,23715092,discovery,MEMORY,0.5454545454545454
388,23715718,discovery,MEMORY,0.20833333333333337
389,23739982,discovery,MEMORY,0.3418803418803419
390,23770536,discovery,MEMORY,0.360655737704918
391,23773060,discovery,MEMORY,0.2647058823529411
392,23776553,discovery,MEMORY,0.31999999999999995
393,23785161,discovery,MEMORY,0.4054054054054054
394,23800464,discovery,MEMORY,0.24561403508771928
395,23860750,discovery,MEMORY,0.3695652173913043
396,23861215,discovery,MEMORY,0.5084745762711864
397,23888131,discovery,MEMORY,0.42666666666666664
398,23890839,discovery,MEMORY,0.25287356321839083
399,23906663,discovery,MEMORY,0.3076923076923077
400,23959199,discovery,MEMORY,0.2666666666666667
401,23978654,discovery,MEMORY,0.28301886792452835
402,24099848,discovery,MEMORY,0.3287671232876712
403,24128307,discovery,MEMORY,0.3529411764705882
404,24146643,discovery,MEMORY,0.3207547169811321
405,24163364,discovery,MEMORY,0.3013698630136986
406,24166407,discovery,MEMORY,0.196078431372549
407,24167499,discovery,MEMORY,0.16666666666666663
408,24191026,discovery,MEMORY,0.19047619047619047
409,24193372,discovery,MEMORY,0.4347826086956522
410,24194579,discovery,MEMORY,0.3076923076923077
411,24283491,discovery,MEMORY,0.38848920863309355
412,24296331,discovery,MEMORY,0.3191489361702128
413,24302681,discovery,MEMORY,0.26086956521739135
414,24302701,discovery,MEMORY,0.23529411764705888
415,24321557,discovery,MEMORY,0.5283018867924528
416,24332890,discovery,MEMORY,0.3142857142857143
417,24348363,discovery,MEMORY,0.2222222222222222
418,24348366,discovery,MEMORY,0.21818181818181814
419,24363644,discovery,MEMORY,0.21276595744680848
420,24399958,discovery,MEMORY,0.4601769911504425
421,24408956,discovery,MEMORY,0.38961038961038963
422,24411473,discovery,MEMORY,0.41509433962264153
423,24427267,discovery,MEMORY,0.41860465116279066
424,24439303,discovery,MEMORY,0.09756097560975607
425,24447769,discovery,MEMORY,0.2857142857142857
426,24465469,discovery,MEMORY,0.3548387096774194
427,24486613,discovery,MEMORY,0.5
428,24498389,discovery,MEMORY,0.1777777777777778
429,24505434,discovery,MEMORY,0.23076923076923073
430,24576686,discovery,MEMORY,0.37735849056603776
431,24598769,discovery,MEMORY,0.2807017543859649
432,24604603,discovery,MEMORY,0.35443037974683544
433,24614074,discovery,MEMORY,0.29508196721311475
434,24639328,discovery,MEMORY,0.47058823529411764
435,24656768,discovery,MEMORY,0.3063063063063063
436,24673881,discovery,MEMORY,0.28985507246376807
437,24675159,discovery,MEMORY,0.4657534246575342
438,24683513,discovery,MEMORY,0.4054054054054054
439,24755617,discovery,MEMORY,0.3214285714285714
440,24795437,discovery,MEMORY,0.35
441,24939872,discovery,MEMORY,0.24761904761904763
442,24990479,discovery,MEMORY,0.3137254901960784
443,25003028,discovery,MEMORY,0.19047619047619047
444,25015683,discovery,MEMORY,0.27450980392156865
445,25068108,discovery,MEMORY,0.31707317073170727
446,25078102,discovery,MEMORY,0.345679012345679
447,25103087,discovery,MEMORY,0.38596491228070173
448,25109665,discovery,MEMORY,0.339622641509434
449,25155295,discovery,MEMORY,0.5333333333333333
450,25172156,discovery,MEMORY,0.375
451,25173075,discovery,MEMORY,0.3529411764705882
452,25284303,discovery,MEMORY,0.31999999999999995
453,25286145,discovery,MEMORY,0.29268292682926833
454,25305568,discovery,MEMORY,0.5079365079365079
455,25307137,discovery,MEMORY,0.5066666666666666
456,25309392,discovery,MEMORY,0.43243243243243246
457,25361755,discovery,MEMORY,0.3661971830985915
458,25396729,discovery,MEMORY,0.4
459,25396740,discovery,MEMORY,0.3168316831683168
460,25505392,discovery,MEMORY,0.2909090909090909
461,25557180,discovery,MEMORY,0.375
462,25563230,discovery,MEMORY,0.3555555555555555
463,25573396,discovery,MEMORY,0.2727272727272727
464,25600157,discovery,MEMORY,0.26086956521739135
465,25610773,discovery,MEMORY,0.42105263157894735
466,25629899,discovery,MEMORY,0.33333333333333337
467,25666311,discovery,MEMORY,0.26086956521739135
468,25679198,discovery,MEMORY,0.17021276595744683
469,25698731,discovery,MEMORY,0.5789473684210527
470,25698758,discovery,MEMORY,0.44897959183673475
471,25716297,discovery,MEMORY,0.26086956521739135
472,25776217,discovery,MEMORY,0.31818181818181823
473,25816069,discovery,MEMORY,0.33333333333333337
474,25824306,discovery,MEMORY,0.31999999999999995
475,25826338,discovery,MEMORY,0.3595505617977528
476,25832770,discovery,MEMORY,0.3466666666666667
477,25848681,discovery,MEMORY,0.27692307692307694
478,25852527,discovery,MEMORY,0.3013698630136986
479,25943794,discovery,MEMORY,0.3076923076923077
480,25946334,discovery,MEMORY,0.303030303030303
481,25978933,discovery,MEMORY,0.3137254901960784
482,25998492,discovery,MEMORY,0.3870967741935484
483,26004787,discovery,MEMORY,0.30508474576271183
484,26040978,discovery,MEMORY,0.32258064516129037
485,26042501,discovery,MEMORY,0.4225352112676056
486,26052275,discovery,MEMORY,0.2857142857142857
487,26071623,discovery,MEMORY,0.25
488,26123449,discovery,MEMORY,0.20833333333333337
489,26124712,discovery,MEMORY,0.2857142857142857
490,26134642,discovery,MEMORY,0.4
491,26178381,discovery,MEMORY,0.26086956521739135
492,26183689,discovery,MEMORY,0.2222222222222222
493,26184011,discovery,MEMORY,0.17391304347826086
494,26197267,discovery,MEMORY,0.2836879432624113
495,26206251,discovery,MEMORY,0.4040404040404041
496,26217205,discovery,MEMORY,0.3132530120481928
497,26236222,discovery,MEMORY,0.46875
498,26238968,discovery,MEMORY,0.45614035087719296
499,26247910,discovery,MEMORY,0.339622641509434
500,26275382,discovery,MEMORY,0.2432432432432432
501,26363299,discovery,MEMORY,0.2666666666666667
502,26371455,discovery,MEMORY,0.25
503,26403581,discovery,MEMORY,0.3076923076923077
504,26462573,discovery,MEMORY,0.2068965517241379
505,26496204,discovery,MEMORY,0.2807017543859649
506,26520830,discovery,MEMORY,0.3157894736842105
507,26538342,discovery,MEMORY,0.3157894736842105
508,26559474,discovery,MEMORY,0.379746835443038
509,26585221,discovery,MEMORY,0.1428571428571429
510,26603378,discovery,MEMORY,0.09999999999999998
511,26690589,discovery,MEMORY,0.20833333333333337
512,26718333,discovery,MEMORY,0.19047619047619047
513,26769550,discovery,MEMORY,0.4193548387096774
514,26778366,discovery,MEMORY,0.36734693877551017
515,26781519,discovery,MEMORY,0.19047619047619047
516,26836143,discovery,MEMORY,0.29166666666666663
517,26844811,discovery,MEMORY,0.5217391304347826
518,26874181,discovery,MEMORY,0.5135135135135135
519,26900967,discovery,MEMORY,0.3571428571428571
520,26901360,discovery,MEMORY,0.26315789473684215
521,26909322,discovery,MEMORY,0.33333333333333337
522,27011015,discovery,MEMORY,0.34375
523,27015710,discovery,MEMORY,0.38383838383838387
524,27017423,discovery,MEMORY,0.2622950819672131
525,27082043,discovery,MEMORY,0.3870967741935484
526,27138794,discovery,MEMORY,0.4363636363636364
527,27142051,discovery,MEMORY,0.2272727272727273
528,27143433,discovery,MEMORY,0.3076923076923077
529,27148002,discovery,MEMORY,0.4285714285714286
530,27171178,discovery,MEMORY,0.38235294117647056
531,27175777,discovery,MEMORY,0.2033898305084746
532,27184985,discovery,MEMORY,0.30508474576271183
533,27207909,discovery,MEMORY,0.379746835443038
534,27239046,discovery,MEMORY,0.16326530612244894
535,27246897,discovery,MEMORY,0.2222222222222222
536,27252633,discovery,MEMORY,0.23529411764705888
537,27277794,discovery,MEMORY,0.21818181818181814
538,27278792,discovery,MEMORY,0.3125
539,27325442,discovery,MEMORY,0.34883720930232553
540,27351600,discovery,MEMORY,0.15000000000000002
541,27418025,discovery,MEMORY,0.2692307692307693
542,27434492,discovery,MEMORY,0.2909090909090909
543,27448273,discovery,MEMORY,0.21276595744680848
544,27504262,discovery,MEMORY,0.32835820895522383
545,27551262,discovery,MEMORY,0.38888888888888884
546,27559724,discovery,MEMORY,0.29268292682926833
547,27560361,discovery,MEMORY,0.27692307692307694
548,27562779,discovery,MEMORY,0.38235294117647056
549,27564058,discovery,MEMORY,0.35051546391752575
550,27592810,discovery,MEMORY,0.4931506849315068
551,27592811,discovery,MEMORY,0.3666666666666667
552,27645501,discovery,MEMORY,0.3571428571428571
553,27668175,discovery,MEMORY,0.14814814814814814
554,27693614,discovery,MEMORY,0.2571428571428571
555,27697593,discovery,MEMORY,0.3214285714285714
556,27709512,discovery,MEMORY,0.4864864864864865
557,27713000,discovery,MEMORY,0.5
558,27717213,discovery,MEMORY,0.41025641025641024
559,27741236,discovery,MEMORY,0.24761904761904763
560,27747152,discovery,MEMORY,0.34615384615384615
561,27757820,discovery,MEMORY,0.2807017543859649
562,27766641,discovery,MEMORY,0.3870967741935484
563,27774695,discovery,MEMORY,0.3655913978494624
564,27838143,discovery,MEMORY,0.18867924528301883
