,PMID,SPLIT,DOMAIN,OBSERVED
433,25173075,discovery,MEMORY,1.0996406930449756
434,25177285,discovery,MEMORY,0.9336784368094125
435,25220190,discovery,MEMORY,1.0584682517808726
436,25284303,discovery,MEMORY,1.1563043042701802
437,25286145,discovery,MEMORY,1.066151771075754
438,25305568,discovery,MEMORY,1.1676885760532523
439,25307137,discovery,MEMORY,1.1485543050564035
440,25309392,discovery,MEMORY,1.144851237552506
441,25361755,discovery,MEMORY,1.1141748155489957
442,25396729,discovery,MEMORY,1.1935013311440241
443,25505392,discovery,MEMORY,1.1264053703332408
444,25515312,discovery,MEMORY,0.9535272268977247
445,25527821,discovery,MEMORY,1.1193642893099156
446,25533973,discovery,MEMORY,1.0803918308680616
447,25557180,discovery,MEMORY,1.1882718987143626
448,25563230,discovery,MEMORY,1.1706652916034452
449,25573396,discovery,MEMORY,1.037260306562563
450,25600157,discovery,MEMORY,1.136850397794703
451,25610773,discovery,MEMORY,1.1632491917925956
452,25629899,discovery,MEMORY,1.0030896936540834
453,25666311,discovery,MEMORY,1.097711769482142
454,25679198,discovery,MEMORY,1.0624942965483715
455,25698731,discovery,MEMORY,1.2372461643426351
456,25698758,discovery,MEMORY,1.2487173501555848
457,25765256,discovery,MEMORY,0.9956769085886569
458,25776217,discovery,MEMORY,1.1406272196810183
459,25816069,discovery,MEMORY,1.1229810927201445
460,25824306,discovery,MEMORY,0.9592425690405705
461,25826338,discovery,MEMORY,1.0725117174601253
462,25844311,discovery,MEMORY,1.0348664547974802
463,25852527,discovery,MEMORY,1.0205186700344684
464,25859660,discovery,MEMORY,1.0359584562146762
465,25913061,discovery,MEMORY,1.0590166994731645
466,25925269,discovery,MEMORY,1.043322787328893
467,25943794,discovery,MEMORY,1.1065049484428193
468,25946334,discovery,MEMORY,1.052522346352792
469,25978933,discovery,MEMORY,0.9456450618739275
470,25998492,discovery,MEMORY,1.1022559837415051
471,26004787,discovery,MEMORY,1.1179220141053738
472,26016684,discovery,MEMORY,1.0163831901695817
473,26040978,discovery,MEMORY,1.0783292723981954
474,26052275,discovery,MEMORY,1.0686807362715292
475,26071623,discovery,MEMORY,1.0374412524218755
476,26124712,discovery,MEMORY,1.1355753597501936
477,26134642,discovery,MEMORY,1.0141450471282587
478,26178381,discovery,MEMORY,1.0147864959763475
479,26183689,discovery,MEMORY,1.107519602638389
480,26184011,discovery,MEMORY,1.0902537168327864
481,26206251,discovery,MEMORY,1.0054723834353325
482,26219987,discovery,MEMORY,1.0621972732245033
483,26236222,discovery,MEMORY,1.1838790554360004
484,26238968,discovery,MEMORY,1.1822563462933577
485,26247910,discovery,MEMORY,1.1454612833153919
486,26338992,discovery,MEMORY,1.0332635086580382
487,26363299,discovery,MEMORY,1.0109194709142661
488,26371455,discovery,MEMORY,1.031971186070451
489,26376180,discovery,MEMORY,1.034821253779607
490,26496204,discovery,MEMORY,1.0473945602841452
491,26520830,discovery,MEMORY,1.0522756408441967
492,26538342,discovery,MEMORY,0.9471892190333152
493,26559474,discovery,MEMORY,1.016628271265932
494,26585221,discovery,MEMORY,1.031859347493014
495,26603378,discovery,MEMORY,1.0331332438867376
496,26718333,discovery,MEMORY,1.0929806730592033
497,26769550,discovery,MEMORY,1.2132961716172936
498,26778366,discovery,MEMORY,1.1908366193469657
499,26781519,discovery,MEMORY,1.081476360503506
500,26836143,discovery,MEMORY,1.1066195707403301
501,26844811,discovery,MEMORY,1.1947046239640569
502,26874181,discovery,MEMORY,1.1717809219082584
503,26900967,discovery,MEMORY,0.9979432629501205
504,26901360,discovery,MEMORY,0.9783119103250358
505,26909322,discovery,MEMORY,1.0650875977862195
506,26944859,discovery,MEMORY,1.0612945481858014
507,27011015,discovery,MEMORY,1.0630414772720556
508,27015710,discovery,MEMORY,1.0120793807591402
509,27017423,discovery,MEMORY,1.043852761424582
510,27082043,discovery,MEMORY,0.994549408035393
511,27138794,discovery,MEMORY,1.1322447555251471
512,27142051,discovery,MEMORY,1.09758762562673
513,27148002,discovery,MEMORY,1.20356912379249
514,27171178,discovery,MEMORY,1.0650217491723253
515,27184985,discovery,MEMORY,1.1020951945242325
516,27207909,discovery,MEMORY,1.0229039149009538
517,27239046,discovery,MEMORY,1.028592168449548
518,27252633,discovery,MEMORY,1.119138661746483
519,27278792,discovery,MEMORY,1.1053518494335686
520,27325442,discovery,MEMORY,1.001457945878857
521,27329532,discovery,MEMORY,1.0939969512581347
522,27351600,discovery,MEMORY,1.0696608747680194
523,27418025,discovery,MEMORY,1.0489594398234952
524,27434492,discovery,MEMORY,1.1448826307957554
525,27448273,discovery,MEMORY,1.0827678536824707
526,27504262,discovery,MEMORY,1.0636128671234149
527,27559724,discovery,MEMORY,0.9725428294432281
528,27562779,discovery,MEMORY,1.1494131030634789
529,27564058,discovery,MEMORY,0.9757890813697339
530,27592810,discovery,MEMORY,1.067193243784646
531,27592811,discovery,MEMORY,1.1414948498047472
532,27633185,discovery,MEMORY,1.0242224090405334
533,27645501,discovery,MEMORY,1.1272976615290997
534,27693614,discovery,MEMORY,1.0464377871687978
535,27697593,discovery,MEMORY,0.9466978733724996
536,27709512,discovery,MEMORY,1.1617777357940682
537,27713000,discovery,MEMORY,1.2013559806900567
538,27717213,discovery,MEMORY,1.0979521048016359
539,27747152,discovery,MEMORY,1.1311576291150434
540,27757820,discovery,MEMORY,1.0302000781222689
541,27766641,discovery,MEMORY,1.0015112918243514
542,27773357,discovery,MEMORY,1.0243259337170345
543,27774695,discovery,MEMORY,1.02221898657256
544,27815989,discovery,MEMORY,1.037693807666881
545,27933668,discovery,MEMORY,1.0849759941961297
546,27987539,discovery,MEMORY,1.083408843931891
547,27989405,discovery,MEMORY,1.031574816423664
548,27994546,discovery,MEMORY,1.0190887582669816
549,28045980,discovery,MEMORY,1.064847608779374
550,28066207,discovery,MEMORY,0.9783101490522216
551,28093279,discovery,MEMORY,0.9745737577796537
552,28159685,discovery,MEMORY,1.0475679057351757
553,28161309,discovery,MEMORY,1.0568319268479038
554,28180076,discovery,MEMORY,1.0708562869414395
555,28220065,discovery,MEMORY,1.1136866325493187
556,28232064,discovery,MEMORY,1.0715639545823714
557,28256199,discovery,MEMORY,1.0509932964351205
558,28271290,discovery,MEMORY,1.0251558022635567
559,28327107,discovery,MEMORY,1.0471653698531325
560,28371658,discovery,MEMORY,1.1708310903603043
