LABEL,N_COMPONENTS,MAX_LIST_LEN,TP,FP,TN,FN,TPR,TNR,PPV,NPV,F1,ACCURACY,ROC_AUC,LOG_LOSS
COGNITIVE_SYSTEMS,5,25,2.0,1.0,3207.0,2236.0,0.0008936550491510277,0.9996882793017456,0.6666666666666666,0.5891971339334926,0.00178491744756805,0.5892398090341535,0.4615738775269156,14.187154534523069
SOCIAL_PROCESSES,5,25,0.0,2.0,3380.0,2064.0,0.0,0.9994086339444116,0.0,0.6208670095518002,0.0,0.620639001101726,0.49900679727146446,13.102665007543214
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.49457356390467017,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,3.0,6.0,3276.0,2161.0,0.0013863216266173752,0.9981718464351006,0.3333333333333333,0.6025381644289131,0.0027611596870685687,0.6020932794711715,0.47387770745262625,13.743212127314731
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5074588224798119,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.5262723470512689,13.381714688443177
COGNITIVE_SYSTEMS,5,25,7.0,3.0,3205.0,2231.0,0.003127792672028597,0.9990648379052369,0.7,0.5895879323031641,0.006227758007117438,0.5897906720528828,0.5006792251943868,14.168128693540721
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.4875423468522364,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5081532681570045,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,9.0,3273.0,2164.0,0.0,0.9972577696526508,0.0,0.6019863895530624,0.0,0.6009915534337128,0.4496978280679582,13.781264837039625
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.46783809093606604,11.434706911499074
POSITIVE_VALENCE,5,25,1.0,1.0,3335.0,2109.0,0.00047393364928909954,0.9997002398081535,0.5,0.6126010286554004,0.000946969696969697,0.612559676827029,0.4863772489117711,13.381714835266061
COGNITIVE_SYSTEMS,5,25,14.0,17.0,3191.0,2224.0,0.006255585344057194,0.9947007481296758,0.45161290322580644,0.5892890120036934,0.0123402379903041,0.5885053250091811,0.4795928103111301,14.21252506319338
SOCIAL_PROCESSES,5,25,1.0,1.0,3381.0,2063.0,0.00048449612403100775,0.9997043169722057,0.5,0.6210506980161646,0.000968054211035818,0.6210062431142123,0.5049712425334305,13.089980770968248
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.4801098644825637,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,2.0,3.0,3279.0,2162.0,0.0009242144177449168,0.9990859232175503,0.4,0.6026465723212645,0.0018441678192715537,0.6024605214836577,0.4675909655647057,13.730527597094001
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5150002382645571,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.5197443940582132,13.381714688443177
COGNITIVE_SYSTEMS,5,25,0.0,4.0,3204.0,2238.0,0.0,0.9987531172069826,0.0,0.5887541345093715,0.0,0.5883217040029379,0.48324821603275103,14.218865199371919
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5020000865273977,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5196377573384419,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,0.0,3282.0,2164.0,0.0,1.0,0.0,0.6026441424899008,0.0,0.6026441424899008,0.5113983628845402,13.724185111749305
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5708824877681979,11.434706911499074
POSITIVE_VALENCE,5,25,1.0,1.0,3335.0,2109.0,0.00047393364928909954,0.9997002398081535,0.5,0.6126010286554004,0.000946969696969697,0.612559676827029,0.47515655721868,13.381714835266065
COGNITIVE_SYSTEMS,5,25,8.0,8.0,3200.0,2230.0,0.0035746201966041107,0.9975062344139651,0.5,0.5893186003683242,0.00709849157054126,0.5890561880279104,0.45671922461495945,14.1934976071593
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5161902932304632,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5048126455264839,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,12.0,5.0,3277.0,2152.0,0.005545286506469501,0.9984765386959171,0.7058823529411765,0.6036102412967397,0.011004126547455296,0.6039294895336026,0.513249466929344,13.679791531731453
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.43376115904060225,11.434706911499074
POSITIVE_VALENCE,5,25,1.0,0.0,3336.0,2109.0,0.00047393364928909954,1.0,1.0,0.61267217630854,0.0009474182851729038,0.6127432978332721,0.48600190937297555,13.375372643567138
COGNITIVE_SYSTEMS,5,25,5.0,6.0,3202.0,2233.0,0.002234137622877569,0.9981296758104738,0.45454545454545453,0.5891444342226311,0.004446420631391729,0.5888725670216672,0.5265811537955826,14.19983935838957
SOCIAL_PROCESSES,5,25,1.0,0.0,3382.0,2063.0,0.00048449612403100775,1.0,1.0,0.6211202938475666,0.0009685230024213075,0.6211898641204554,0.4866530772809997,13.083638579269326
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5064972423990457,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,0.0,3282.0,2164.0,0.0,1.0,0.0,0.6026441424899008,0.0,0.6026441424899008,0.46065809022720694,13.724185111749305
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5475240354129642,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.5170341215179515,13.381714688443177
COGNITIVE_SYSTEMS,5,25,18.0,30.0,3178.0,2220.0,0.00804289544235925,0.9906483790523691,0.375,0.5887365690996665,0.015748031496062992,0.586852735952993,0.504103626100076,14.269605375775237
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.51892700869629,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.4993420096726654,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,6.0,10.0,3272.0,2158.0,0.0027726432532347504,0.9969530773918343,0.375,0.6025782688766114,0.005504587155963303,0.6019096584649284,0.5291584439180383,13.74955475948231
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.4980365630284354,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,1.0,3335.0,2110.0,0.0,0.9997002398081535,0.0,0.6124885215794307,0.0,0.6123760558207859,0.50944109641197,13.388056880142104
COGNITIVE_SYSTEMS,5,25,16.0,23.0,3185.0,2222.0,0.0071492403932082215,0.9928304239401496,0.41025641025641024,0.5890512298871833,0.014053579270970576,0.5877708409842086,0.4895698226507012,14.237894123634847
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.480008231563361,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5004273457312435,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,0.0,3282.0,2164.0,0.0,1.0,0.0,0.6026441424899008,0.0,0.6026441424899008,0.5070414325154515,13.724185111749305
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.4968883257827067,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.504496758043802,13.381714688443177
COGNITIVE_SYSTEMS,5,25,12.0,12.0,3196.0,2226.0,0.005361930294906166,0.9962593516209476,0.5,0.5894503873109553,0.010610079575596816,0.5890561880279104,0.4956192656205777,14.19349819445084
SOCIAL_PROCESSES,5,25,1.0,0.0,3382.0,2063.0,0.00048449612403100775,1.0,1.0,0.6211202938475666,0.0009685230024213075,0.6211898641204554,0.4795798206648055,13.083638579269326
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.49411166421858616,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,1.0,1.0,3281.0,2163.0,0.0004621072088724584,0.9996953077391835,0.5,0.6026818515797208,0.0009233610341643582,0.6026441424899008,0.5255447993367733,13.724185258572192
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5400721401135662,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.5241176253310148,13.381714688443177
COGNITIVE_SYSTEMS,5,25,11.0,9.0,3199.0,2227.0,0.004915102770330653,0.9971945137157108,0.55,0.5895687430888316,0.00974313551815766,0.5894234300403967,0.4976001127654501,14.180813664230106
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5060105741064185,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5059825960398482,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,0.0,3282.0,2164.0,0.0,1.0,0.0,0.6026441424899008,0.0,0.6026441424899008,0.46680304602148504,13.724185111749305
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.4973630279482042,11.434706911499074
POSITIVE_VALENCE,5,25,1.0,0.0,3336.0,2109.0,0.00047393364928909954,1.0,1.0,0.61267217630854,0.0009474182851729038,0.6127432978332721,0.5223322053257867,13.375372643567138
COGNITIVE_SYSTEMS,5,25,0.0,5.0,3203.0,2238.0,0.0,0.9984413965087282,0.0,0.588678551736813,0.0,0.5881380829966948,0.49836569490037197,14.225207391070843
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5031378358523694,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5043629557184353,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,2.0,7.0,3275.0,2162.0,0.0009242144177449168,0.997867154174284,0.2222222222222222,0.6023542394702961,0.0018407731247123793,0.6017260374586852,0.5155016411705139,13.755896363889697
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5136120617587823,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.4972709746894428,13.381714688443177
COGNITIVE_SYSTEMS,5,25,5.0,11.0,3197.0,2233.0,0.002234137622877569,0.996571072319202,0.3125,0.5887661141804789,0.0044365572315882874,0.5879544619904518,0.4404006878469599,14.23155031688419
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.4935522763008907,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.4648453191601069,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,1.0,3.0,3279.0,2163.0,0.0004621072088724584,0.9990859232175503,0.25,0.6025358324145534,0.0009225092250922509,0.6022769004774147,0.5109101371847337,13.73686964197004
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5089147483324906,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.5049556326502779,13.381714688443177
COGNITIVE_SYSTEMS,5,25,12.0,11.0,3197.0,2226.0,0.005361930294906166,0.996571072319202,0.5217391304347826,0.5895260925686889,0.010614772224679346,0.5892398090341535,0.49470833918331963,14.187156002751918
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.4862254542974892,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.4995170993236949,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,4.0,6.0,3276.0,2160.0,0.0018484288354898336,0.9981718464351006,0.4,0.6026490066225165,0.0036798528058877645,0.6022769004774147,0.5422550015150132,13.736870082438692
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.545401730029053,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.515161685817223,13.381714688443177
COGNITIVE_SYSTEMS,5,25,6.0,8.0,3200.0,2232.0,0.002680965147453083,0.9975062344139651,0.42857142857142855,0.5891016200294551,0.0053285968028419185,0.5886889460154242,0.48718623180654264,14.20618169691138
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.4869456802772544,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5125384458534644,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,1.0,3281.0,2164.0,0.0,0.9996953077391835,0.0,0.6025711662075298,0.0,0.6024605214836577,0.47577302285135636,13.73052730344823
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5011761743359688,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.4784987412913272,13.381714688443177
COGNITIVE_SYSTEMS,5,25,11.0,10.0,3198.0,2227.0,0.004915102770330653,0.9968827930174564,0.5238095238095238,0.5894930875576037,0.009738822487826471,0.5892398090341535,0.4959329363142635,14.18715585592903
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5040028949431326,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.48677975455703176,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,5.0,6.0,3276.0,2159.0,0.0023105360443622922,0.9981718464351006,0.45454545454545453,0.6027598896044158,0.004597701149425287,0.6024605214836577,0.521742763699606,13.730528037562655
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.4806631184278376,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,1.0,3335.0,2110.0,0.0,0.9997002398081535,0.0,0.6124885215794307,0.0,0.6123760558207859,0.4951404752974871,13.388056880142104
