LABEL,N_COMPONENTS,MAX_LIST_LEN,TP,FP,TN,FN,TPR,TNR,PPV,NPV,F1,ACCURACY,ROC_AUC,LOG_LOSS
4,7,25,0.0,0.0,3816.0,1630.0,0.0,1.0,0.0,0.7006977598237238,0.0,0.7006977598237238,0.5072435563529729,10.337533147944255
5,7,25,0.0,1.0,3398.0,2047.0,0.0,0.9997057958223007,0.0,0.624058769513315,0.0,0.6239441792141021,0.48982422917283786,12.988508052951618
6,7,25,0.0,0.0,3474.0,1972.0,0.0,1.0,0.0,0.6378993756885788,0.0,0.6378993756885788,0.488907164318887,12.506512495549737
7,7,25,1013.0,1011.0,1748.0,1674.0,0.37700037216226273,0.6335628851032983,0.5004940711462451,0.510812390414962,0.4300573126724687,0.5069775982372383,0.4917220537367776,17.028538930102297
1,7,25,1.0,1.0,3538.0,1906.0,0.0005243838489774515,0.9997174343034756,0.5,0.6498897869213813,0.0010476689366160294,0.6498347410943812,0.5094659508335688,12.094279725430061
2,7,25,696.0,805.0,2046.0,1899.0,0.2682080924855491,0.7176429323044545,0.463690872751499,0.5186311787072243,0.33984375,0.5034887991186192,0.4970896869502571,17.149007537232794
3,7,25,0.0,0.0,4132.0,1314.0,0.0,1.0,0.0,0.7587219977965479,0.0,0.7587219977965479,0.5261473173700163,8.3334469671158
4,7,25,0.0,0.0,3816.0,1630.0,0.0,1.0,0.0,0.7006977598237238,0.0,0.7006977598237238,0.46622366593355713,10.337533147944255
5,7,25,0.0,0.0,3399.0,2047.0,0.0,1.0,0.0,0.6241278002203452,0.0,0.6241278002203452,0.4575390934400805,12.982165861252694
6,7,25,0.0,0.0,3474.0,1972.0,0.0,1.0,0.0,0.6378993756885788,0.0,0.6378993756885788,0.5123935733545398,12.506512495549737
7,7,25,1131.0,1034.0,1725.0,1556.0,0.42091551916635656,0.6252265313519391,0.5224018475750577,0.5257543431880525,0.466199505358615,0.5244215938303342,0.5274235971377902,16.4260480438049
1,7,25,0.0,0.0,3539.0,1907.0,0.0,1.0,0.0,0.6498347410943812,0.0,0.6498347410943812,0.4390365621045173,12.094279578607175
2,7,25,580.0,561.0,2290.0,2015.0,0.22350674373795762,0.8032269379165206,0.5083260297984225,0.5319396051103368,0.31049250535331907,0.5269922879177378,0.5180157859629417,16.337189968315872
3,7,25,0.0,0.0,4132.0,1314.0,0.0,1.0,0.0,0.7587219977965479,0.0,0.7587219977965479,0.471229303605081,8.3334469671158
4,7,25,0.0,0.0,3816.0,1630.0,0.0,1.0,0.0,0.7006977598237238,0.0,0.7006977598237238,0.5003510405010868,10.337533147944255
5,7,25,3.0,0.0,3399.0,2044.0,0.0014655593551538837,1.0,1.0,0.6244717986404557,0.002926829268292683,0.6246786632390745,0.47375072095833237,12.963139726624576
6,7,25,0.0,0.0,3474.0,1972.0,0.0,1.0,0.0,0.6378993756885788,0.0,0.6378993756885788,0.4563872627843347,12.506512495549737
7,7,25,1034.0,1035.0,1724.0,1653.0,0.38481577967994046,0.6248640811888365,0.49975833736104397,0.5105122890139177,0.4348191757779647,0.506426735218509,0.4879172038109739,17.04756858847965
1,7,25,0.0,0.0,3539.0,1907.0,0.0,1.0,0.0,0.6498347410943812,0.0,0.6498347410943812,0.5353781290594741,12.094279578607175
2,7,25,495.0,577.0,2274.0,2100.0,0.1907514450867052,0.7976148719747457,0.46175373134328357,0.5198902606310014,0.2699754567766567,0.5084465662871832,0.4878513370219961,16.977738849962012
