LABEL,N_COMPONENTS,MAX_LIST_LEN,TP,FP,TN,FN,TPR,TNR,PPV,NPV,F1,ACCURACY,ROC_AUC,LOG_LOSS
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.623980753211027,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.660639012805565,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6019665989267564,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5516429675214374,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5755290139616056,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6240599618822479,4.515535951740068
DEPRESSIVE,8,25,30.0,39.0,4347.0,1030.0,0.02830188679245283,0.9911080711354309,0.43478260869565216,0.8084433699088711,0.053144375553587246,0.803709144326111,0.6677788030525944,6.779651698578645
ANXIETY,8,25,11.0,6.0,4675.0,754.0,0.01437908496732026,0.9987182226020082,0.6470588235294118,0.8611162276662369,0.028132992327365727,0.8604480352552332,0.6733129198414394,4.819954986727268
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6169922896607838,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6488785660257127,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6098998840808342,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5499814930291119,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5737441686803598,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6223179912941523,4.515535951740068
DEPRESSIVE,8,25,37.0,40.0,4346.0,1023.0,0.03490566037735849,0.9908800729594163,0.4805194805194805,0.809461724715962,0.06508355321020229,0.8048108703635696,0.6648011683831059,6.741599576145293
ANXIETY,8,25,10.0,6.0,4675.0,755.0,0.013071895424836602,0.9987182226020082,0.625,0.8609576427255985,0.02560819462227913,0.8602644142489901,0.6574933013866374,4.826297031603308
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6064012282299154,2.6002383991761633
TRAUMA_STRESSOR,8,25,1.0,0.0,4953.0,492.0,0.002028397565922921,1.0,1.0,0.9096418732782369,0.004048582995951417,0.9096584649283878,0.6475754444721559,3.1202860790113953
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6031308626248759,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5530301384636616,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5904521580077863,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6190497382074688,4.515535951740068
DEPRESSIVE,8,25,32.0,42.0,4344.0,1028.0,0.03018867924528302,0.9904240766073872,0.43243243243243246,0.8086373790022338,0.0564373897707231,0.8035255233198678,0.6558262137676484,6.785994183923339
ANXIETY,8,25,5.0,4.0,4677.0,760.0,0.006535947712418301,0.9991454817346721,0.5555555555555556,0.8602170314511679,0.012919896640826873,0.8597135512302607,0.6683275318245221,4.8453228725856565
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6208738545884267,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6620019256057652,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.600250712467904,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.552788525592862,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5798500637669486,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6320061543792693,4.515535951740068
DEPRESSIVE,8,25,26.0,28.0,4358.0,1034.0,0.024528301886792454,0.9936160510715915,0.48148148148148145,0.8082344213649851,0.0466786355475763,0.8049944913698127,0.6671435270027274,6.735255769394637
ANXIETY,8,25,7.0,3.0,4678.0,758.0,0.009150326797385621,0.9993591113010041,0.7,0.8605592347314202,0.01806451612903226,0.8602644142489901,0.6640115164487785,4.826296591134654
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6136655107615412,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6622785625037625,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6065841532874965,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5610008075769115,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5779230014095852,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6243719234037302,4.515535951740068
DEPRESSIVE,8,25,41.0,40.0,4346.0,1019.0,0.038679245283018866,0.9908800729594163,0.5061728395061729,0.8100652376514446,0.07186678352322524,0.805545354388542,0.664472829500383,6.716231396641135
ANXIETY,8,25,5.0,6.0,4675.0,760.0,0.006535947712418301,0.9987182226020082,0.45454545454545453,0.860165593376265,0.01288659793814433,0.8593463092177746,0.6716192422992127,4.858007255983505
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6186106375559386,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6587519027745186,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6020150138528167,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5751386212583548,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5795830396697543,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6175092149546907,4.515535951740068
DEPRESSIVE,8,25,34.0,30.0,4356.0,1026.0,0.03207547169811321,0.9931600547195623,0.53125,0.8093645484949833,0.060498220640569395,0.8060962174072714,0.6625383940324703,6.697203793784169
ANXIETY,8,25,9.0,4.0,4677.0,756.0,0.011764705882352941,0.9991454817346721,0.6923076923076923,0.860850358917725,0.02313624678663239,0.8604480352552332,0.6692807664972988,4.819954693081499
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.598483358840737,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6517561221526978,3.1266281238874347
COGNITIVE,8,25,1.0,0.0,4763.0,682.0,0.0014641288433382138,1.0,1.0,0.8747474747474747,0.0029239766081871343,0.8747704737421961,0.5946802294037525,4.325274605458885
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5436572841222542,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5860528678346086,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.63275438733902,4.515535951740068
DEPRESSIVE,8,25,25.0,31.0,4355.0,1035.0,0.02358490566037736,0.9929320565435477,0.44642857142857145,0.8079777365491652,0.044802867383512544,0.8042600073448403,0.6676912603567097,6.760624389367449
ANXIETY,8,25,7.0,3.0,4678.0,758.0,0.009150326797385621,0.9993591113010041,0.7,0.8605592347314202,0.01806451612903226,0.8602644142489901,0.6685534485815974,4.826296591134654
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6244461826071795,2.6002383991761633
TRAUMA_STRESSOR,8,25,1.0,1.0,4952.0,492.0,0.002028397565922921,0.9997981021603068,0.5,0.9096252755326966,0.00404040404040404,0.9094748439221447,0.663409681840948,3.1266282707103197
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6067593692103818,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5569650527054678,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5796107279500604,3.044181540498922
BIPOLAR,8,25,0.0,2.0,4732.0,712.0,0.0,0.9995775242923531,0.0,0.8692138133725202,0.0,0.8688946015424165,0.627499549042784,4.528220335137916
DEPRESSIVE,8,25,47.0,53.0,4333.0,1013.0,0.04433962264150943,0.9879160966712266,0.47,0.810512532734755,0.08103448275862069,0.8042600073448403,0.664505308485834,6.760627619470913
ANXIETY,8,25,15.0,12.0,4669.0,750.0,0.0196078431372549,0.9974364452040162,0.5555555555555556,0.8615980808267208,0.03787878787878788,0.860080793242747,0.6621807250280302,4.832639957416656
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6160403630446154,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6614242848291179,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6047548375733026,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5598895374492495,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5801080681970734,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6289564078646939,4.515535951740068
DEPRESSIVE,8,25,30.0,31.0,4355.0,1030.0,0.02830188679245283,0.9929320565435477,0.4918032786885246,0.8087279480037141,0.05352363960749331,0.8051781123760559,0.6699218783608222,6.728914164987252
ANXIETY,8,25,14.0,10.0,4671.0,751.0,0.018300653594771243,0.9978637043366801,0.5833333333333334,0.8614902250092217,0.035487959442332066,0.8602644142489901,0.6697736503987053,4.826297618894846
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6171523566903658,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6634854447219686,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6087912591231396,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.555324023198243,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5790368254128071,3.044181540498922
BIPOLAR,8,25,0.0,1.0,4733.0,712.0,0.0,0.9997887621461766,0.0,0.8692378328741965,0.0,0.8690782225486595,0.6265486820181997,4.521878143438992
DEPRESSIVE,8,25,26.0,29.0,4357.0,1034.0,0.024528301886792454,0.9933880528955769,0.4727272727272727,0.808198849935077,0.04663677130044843,0.8048108703635696,0.662743699937193,6.741597961093561
ANXIETY,8,25,7.0,2.0,4679.0,758.0,0.009150326797385621,0.999572740867336,0.7777777777777778,0.8605848813684017,0.01808785529715762,0.8604480352552332,0.6610353633727222,4.81995439943573
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6124028942831129,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6473821467432813,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6048163168444904,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.549501568300732,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5879960816888173,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.628976433925274,4.515535951740068
DEPRESSIVE,8,25,23.0,33.0,4353.0,1037.0,0.02169811320754717,0.9924760601915185,0.4107142857142857,0.8076066790352505,0.04121863799283154,0.8035255233198678,0.6632030302248147,6.785992862517375
ANXIETY,8,25,19.0,10.0,4671.0,746.0,0.02483660130718954,0.9978637043366801,0.6551724137931034,0.8622853978216725,0.04785894206549118,0.8611825192802056,0.6691218707806416,4.794587394514649
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6133913868924233,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6714018467304631,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6134581505990079,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5581393615371902,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5823759900657807,3.044181540498922
BIPOLAR,8,25,0.0,1.0,4733.0,712.0,0.0,0.9997887621461766,0.0,0.8692378328741965,0.0,0.8690782225486595,0.6297642739826169,4.521878143438992
DEPRESSIVE,8,25,29.0,35.0,4351.0,1031.0,0.027358490566037737,0.9920200638394893,0.453125,0.8084355258268302,0.051601423487544484,0.8042600073448403,0.6642177296543892,6.760624976658988
ANXIETY,8,25,15.0,9.0,4672.0,750.0,0.0196078431372549,0.9980773339030122,0.625,0.8616746587974917,0.03802281368821293,0.8606316562614763,0.6649442259279272,4.8136133823198834
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6206300005811813,2.6002383991761633
TRAUMA_STRESSOR,8,25,1.0,0.0,4953.0,492.0,0.002028397565922921,1.0,1.0,0.9096418732782369,0.004048582995951417,0.9096584649283878,0.6512863922903692,3.1202860790113953
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6024003351849866,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5659791614489361,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5731490804134783,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6309351309912039,4.515535951740068
DEPRESSIVE,8,25,27.0,24.0,4362.0,1033.0,0.02547169811320755,0.9945280437756497,0.5294117647058824,0.8085264133456904,0.048604860486048604,0.8059125964010283,0.6693231680561651,6.703544957722901
ANXIETY,8,25,2.0,1.0,4680.0,763.0,0.00261437908496732,0.999786370433668,0.6666666666666666,0.8598199522322248,0.005208333333333333,0.8597135512302607,0.6623331978949807,4.845322432117002
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6131538290164473,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6503745757790574,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6061133757683757,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5596478180941525,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5818473956235737,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6294486039313976,4.515535951740068
DEPRESSIVE,8,25,26.0,34.0,4352.0,1034.0,0.024528301886792454,0.9922480620155039,0.43333333333333335,0.8080207946528035,0.04642857142857143,0.803892765332354,0.6673047389205793,6.773308919588183
ANXIETY,8,25,9.0,7.0,4674.0,756.0,0.011764705882352941,0.9985045930356762,0.5625,0.8607734806629834,0.023047375160051217,0.8598971722365039,0.6719010099233028,4.838981268178271
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6126210794474903,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6572388975640799,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.604681369844233,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.548553858053876,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5758126090750436,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6308901836107907,4.515535951740068
DEPRESSIVE,8,25,26.0,29.0,4357.0,1034.0,0.024528301886792454,0.9933880528955769,0.4727272727272727,0.808198849935077,0.04663677130044843,0.8048108703635696,0.6674341171308364,6.741597961093561
ANXIETY,8,25,15.0,5.0,4676.0,750.0,0.0196078431372549,0.9989318521683401,0.75,0.8617766310357537,0.03821656050955414,0.8613661402864488,0.6663248593605355,4.788244615524186
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6169196419922897,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6644640144743961,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6070521642394138,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5563031463128321,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5826847563431333,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6253523103250215,4.515535951740068
DEPRESSIVE,8,25,24.0,26.0,4360.0,1036.0,0.022641509433962263,0.9940720474236207,0.48,0.8080059303187547,0.043243243243243246,0.8049944913698127,0.6690218232971117,6.735255475748867
ANXIETY,8,25,18.0,11.0,4670.0,747.0,0.023529411764705882,0.9976500747703482,0.6206896551724138,0.8621007937973048,0.04534005037783375,0.8608152772677194,0.6625674922821082,4.8072716310896135
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6114446715356748,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6561626551244988,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.5973408985625839,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5620534048567063,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5886106776077326,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6274980656308891,4.515535951740068
DEPRESSIVE,8,25,33.0,41.0,4345.0,1027.0,0.031132075471698113,0.9906520747834018,0.44594594594594594,0.8088235294117647,0.0582010582010582,0.803892765332354,0.6637843180273426,6.773309947348375
ANXIETY,8,25,14.0,7.0,4674.0,751.0,0.018300653594771243,0.9985045930356762,0.6666666666666666,0.8615668202764977,0.035623409669211195,0.8608152772677194,0.6656712645892936,4.807271043798075
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6173567387977295,2.6002383991761633
TRAUMA_STRESSOR,8,25,2.0,0.0,4953.0,491.0,0.004056795131845842,1.0,1.0,0.909808963997061,0.00808080808080808,0.9098420859346309,0.6561274356230514,3.113944034135356
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6107287783546241,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5496985642509213,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5804235467848033,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6165132522085036,4.515535951740068
DEPRESSIVE,8,25,18.0,25.0,4361.0,1042.0,0.016981132075471698,0.9943000455996353,0.4186046511627907,0.807144179159726,0.032638259292837715,0.8040763863385971,0.666705813523303,6.7669655533061785
ANXIETY,8,25,9.0,7.0,4674.0,756.0,0.011764705882352941,0.9985045930356762,0.5625,0.8607734806629834,0.023047375160051217,0.8598971722365039,0.662369640585708,4.838981268178271
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6113117263023305,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6593207386758041,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6127683531762804,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5625257691999707,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.5805022066720364,3.044181540498922
BIPOLAR,8,25,0.0,0.0,4734.0,712.0,0.0,1.0,0.0,0.8692618435549027,0.0,0.8692618435549027,0.6294710034510095,4.515535951740068
DEPRESSIVE,8,25,35.0,49.0,4337.0,1025.0,0.0330188679245283,0.988828089375285,0.4166666666666667,0.808839985080194,0.06118881118881119,0.8027910392948954,0.6655180720818384,6.81136339118769
ANXIETY,8,25,10.0,3.0,4678.0,755.0,0.013071895424836602,0.9993591113010041,0.7692307692307693,0.861034419289527,0.02570694087403599,0.8608152772677194,0.6663381239414515,4.807270456506536
OBSESSIVE_COMPULSIVE,8,25,0.0,0.0,5036.0,410.0,0.0,1.0,0.0,0.9247153874403232,0.0,0.9247153874403232,0.6123922392917336,2.6002383991761633
TRAUMA_STRESSOR,8,25,0.0,0.0,4953.0,493.0,0.0,1.0,0.0,0.9094748439221447,0.0,0.9094748439221447,0.6552694721866273,3.1266281238874347
COGNITIVE,8,25,0.0,0.0,4763.0,683.0,0.0,1.0,0.0,0.874586852735953,0.0,0.874586852735953,0.6003624510432879,4.331616650334924
DEVELOPMENTAL,8,25,0.0,0.0,4372.0,1074.0,0.0,1.0,0.0,0.8027910392948954,0.0,0.8027910392948954,0.5539523989634392,6.811356196866337
PSYCHOTIC,8,25,0.0,0.0,4966.0,480.0,0.0,1.0,0.0,0.9118619170033052,0.0,0.9118619170033052,0.575132987649349,3.044181540498922
BIPOLAR,8,25,0.0,1.0,4733.0,712.0,0.0,0.9997887621461766,0.0,0.8692378328741965,0.0,0.8690782225486595,0.6222739339608759,4.521878143438992
