STRUCTURE,CLUSTER,DOMAIN,TITLE
left_temporal_occipital_fusiform_cortex,9,RECOGNITION,Recognition
right_inferior_temporal_gyrus_temporooccipital_part,9,RECOGNITION,Recognition
right_temporal_occipital_fusiform_cortex,9,RECOGNITION,Recognition
right_accumbens,10,REWARD,Reward
left_pallidum,11,FEEDBACK,Feedback
left_putamen,11,FEEDBACK,Feedback
left_subcallosal_cortex,12,AROUSAL,Arousal
left_heschls_gyrus,13,HEARING,Hearing
left_parietal_operculum_cortex,13,HEARING,Hearing
left_planum_polare,13,HEARING,Hearing
left_planum_temporale,13,HEARING,Hearing
right_brainstem,14,EXPECTANCY,Expectancy
left_postcentral_gyrus,15,HAND,Hand
left_supplementary_motor_cortex,15,HAND,Hand
left_supramarginal_gyrus_anterior_division,15,HAND,Hand
right_postcentral_gyrus,15,HAND,Hand
right_precentral_gyrus,15,HAND,Hand
right_supramarginal_gyrus_anterior_division,15,HAND,Hand
left_inferior_temporal_gyrus_posterior_division,16,MEANING,Meaning
left_temporal_fusiform_cortex_posterior_division,16,MEANING,Meaning
left_lateral_occipital_cortex_inferior_division,17,VISION,Vision
left_occipital_fusiform_gyrus,17,VISION,Vision
left_occipital_pole,17,VISION,Vision
right_lateral_occipital_cortex_inferior_division,17,VISION,Vision
right_middle_temporal_gyrus_temporooccipital_part,17,VISION,Vision
right_occipital_fusiform_gyrus,17,VISION,Vision
right_occipital_pole,17,VISION,Vision
right_middle_temporal_gyrus_anterior_division,18,SPEECH,Speech
right_superior_temporal_gyrus_anterior_division,18,SPEECH,Speech
left_central_opercular_cortex,19,WORD,Word
left_frontal_operculum_cortex,19,WORD,Word
left_frontal_orbital_cortex,19,WORD,Word
left_insular_cortex,19,WORD,Word
right_insular_cortex,19,WORD,Word
right_heschls_gyrus,20,LISTENING,Listening
right_planum_polare,20,LISTENING,Listening
right_cerebellar_vermis,21,MOVEMENT,Movement
left_angular_gyrus,22,ATTENTION,Attention
left_lateral_occipital_cortex_superior_division,22,ATTENTION,Attention
left_precuneous_cortex,22,ATTENTION,Attention
left_superior_parietal_lobule,22,ATTENTION,Attention
left_supramarginal_gyrus_posterior_division,22,ATTENTION,Attention
right_angular_gyrus,22,ATTENTION,Attention
right_lateral_occipital_cortex_superior_division,22,ATTENTION,Attention
right_precuneous_cortex,22,ATTENTION,Attention
right_superior_parietal_lobule,22,ATTENTION,Attention
right_supramarginal_gyrus_posterior_division,22,ATTENTION,Attention
left_inferior_temporal_gyrus_temporooccipital_part,23,REPRESENTATION,Representation
left_middle_temporal_gyrus_temporooccipital_part,23,REPRESENTATION,Representation
left_cuneal_cortex,24,FAMILIARITY,Familiarity
left_intracalcarine_cortex,24,FAMILIARITY,Familiarity
left_lingual_gyrus,24,FAMILIARITY,Familiarity
left_supracalcarine_cortex,24,FAMILIARITY,Familiarity
right_frontal_medial_cortex,25,EMOTION,Emotion
right_inferior_temporal_gyrus_posterior_division,26,RECOGNITION_MEMORY,Recognition Memory
right_subcallosal_cortex,27,LOSS,Loss
right_parahippocampal_gyrus_posterior_division,28,ENCODING,Encoding
right_temporal_fusiform_cortex_posterior_division,28,ENCODING,Encoding
left_cerebellar_vermis,29,MOTOR_CONTROL,Motor Control
right_central_opercular_cortex,30,PERCEPTION,Perception
right_parietal_operculum_cortex,30,PERCEPTION,Perception
right_planum_temporale,30,PERCEPTION,Perception
right_amygdala,31,FEAR,Fear
right_parahippocampal_gyrus_anterior_division,31,FEAR,Fear
left_accumbens,32,DECISION_MAKING,Decision Making
right_pallidum,33,ANTICIPATION,Anticipation
left_middle_temporal_gyrus_anterior_division,34,SEMANTIC_PROCESSING,Semantic Processing
left_superior_temporal_gyrus_anterior_division,34,SEMANTIC_PROCESSING,Semantic Processing
left_thalamus,35,PAIN,Pain
right_thalamus,35,PAIN,Pain
left_caudate,36,REWARD_PROCESSING,Reward Processing
left_brainstem,37,VALENCE,Valence
left_temporal_pole,38,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,38,SOCIAL_COGNITION,Social Cognition
right_supplementary_motor_cortex,39,PREPARATION,Preparation
right_putamen,40,LEARNING,Learning
left_amygdala,41,MOOD,Mood
right_caudate,42,ADDICTION,Addiction
left_cingulate_gyrus_posterior_division,43,REMEMBERING,Remembering
right_cingulate_gyrus_posterior_division,43,REMEMBERING,Remembering
left_frontal_medial_cortex,44,THOUGHT,Thought
left_temporal_fusiform_cortex_anterior_division,45,SEMANTIC_MEMORY,Semantic Memory
right_middle_temporal_gyrus_posterior_division,46,LANGUAGE_PROCESSING,Language Processing
right_superior_temporal_gyrus_posterior_division,46,LANGUAGE_PROCESSING,Language Processing
right_inferior_temporal_gyrus_anterior_division,47,THEORY_OF_MIND,Theory of Mind
left_inferior_temporal_gyrus_anterior_division,48,RETRIEVAL,Retrieval
