STRUCTURE,CLUSTER,DOMAIN,TITLE
right_inferior_frontal_gyrus_pars_triangularis,15,CONTEXT,Context
right_insular_cortex,15,CONTEXT,Context
right_temporal_pole,15,CONTEXT,Context
left_accumbens,16,DECISION_MAKING,Decision Making
right_accumbens,16,DECISION_MAKING,Decision Making
left_inferior_temporal_gyrus_posterior_division,17,RETRIEVAL,Retrieval
left_parahippocampal_gyrus_posterior_division,17,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_posterior_division,17,RETRIEVAL,Retrieval
left_temporal_occipital_fusiform_cortex,17,RETRIEVAL,Retrieval
left_inferior_temporal_gyrus_anterior_division,18,WORD,Word
left_temporal_fusiform_cortex_anterior_division,18,WORD,Word
left_pallidum,19,ANTICIPATION,Anticipation
left_putamen,19,ANTICIPATION,Anticipation
right_caudate,19,ANTICIPATION,Anticipation
right_pallidum,19,ANTICIPATION,Anticipation
right_putamen,19,ANTICIPATION,Anticipation
right_inferior_temporal_gyrus_anterior_division,20,ENCODING,Encoding
right_temporal_fusiform_cortex_anterior_division,20,ENCODING,Encoding
left_frontal_orbital_cortex,21,COGNITION,Cognition
left_frontal_pole,21,COGNITION,Cognition
left_inferior_frontal_gyrus_pars_triangularis,21,COGNITION,Cognition
right_frontal_pole,21,COGNITION,Cognition
left_subcallosal_cortex,22,SALIENCE,Salience
