,negative,positive,cognitive,social,arousal_regulatory
23638017,0.0898876404494382,0.3770491803278688,0.2926829268292683,0.18867924528301888,0.19047619047619047
23638070,0.033707865168539325,0.11475409836065574,0.24390243902439024,0.16981132075471697,0.13333333333333333
23639347,0.10112359550561797,0.22950819672131148,0.2682926829268293,0.18867924528301888,0.17142857142857143
23639390,0.1797752808988764,0.29508196721311475,0.14634146341463414,0.11320754716981132,0.1619047619047619
23640112,0.056179775280898875,0.11475409836065574,0.18292682926829268,0.09433962264150944,0.12380952380952381
23642469,0.07865168539325842,0.22950819672131148,0.2804878048780488,0.2830188679245283,0.1523809523809524
23643106,0.19101123595505617,0.2459016393442623,0.17073170731707318,0.1509433962264151,0.17142857142857143
23644182,0.0449438202247191,0.14754098360655737,0.2073170731707317,0.16981132075471697,0.09523809523809523
23644585,0.11235955056179775,0.13114754098360656,0.1951219512195122,0.18867924528301888,0.09523809523809523
23644912,0.0449438202247191,0.36065573770491804,0.1951219512195122,0.1320754716981132,0.18095238095238095
23645101,0.0898876404494382,0.21311475409836064,0.24390243902439024,0.18867924528301888,0.13333333333333333
23645715,0.06741573033707865,0.11475409836065574,0.25609756097560976,0.22641509433962265,0.14285714285714285
23645717,0.10112359550561797,0.22950819672131148,0.21951219512195122,0.1320754716981132,0.20952380952380953
23645718,0.0449438202247191,0.16393442622950818,0.2804878048780488,0.20754716981132076,0.18095238095238095
23645721,0.056179775280898875,0.14754098360655737,0.18292682926829268,0.1509433962264151,0.18095238095238095
23646167,0.06741573033707865,0.11475409836065574,0.2073170731707317,0.18867924528301888,0.11428571428571428
23647514,0.07865168539325842,0.14754098360655737,0.17073170731707318,0.11320754716981132,0.09523809523809523
23647559,0.056179775280898875,0.09836065573770492,0.17073170731707318,0.1509433962264151,0.14285714285714285
23648965,0.0449438202247191,0.14754098360655737,0.18292682926829268,0.1509433962264151,0.10476190476190476
23650536,0.056179775280898875,0.21311475409836064,0.2682926829268293,0.22641509433962265,0.19047619047619047
23651705,0.19101123595505617,0.19672131147540983,0.21951219512195122,0.18867924528301888,0.13333333333333333
23651708,0.07865168539325842,0.06557377049180328,0.21951219512195122,0.16981132075471697,0.10476190476190476
23653601,0.06741573033707865,0.16393442622950818,0.14634146341463414,0.16981132075471697,0.13333333333333333
23653602,0.056179775280898875,0.22950819672131148,0.18292682926829268,0.1320754716981132,0.17142857142857143
23654223,0.033707865168539325,0.13114754098360656,0.1951219512195122,0.1509433962264151,0.11428571428571428
23658538,0.11235955056179775,0.16393442622950818,0.25609756097560976,0.16981132075471697,0.13333333333333333
23660028,0.14606741573033707,0.26229508196721313,0.32926829268292684,0.20754716981132076,0.13333333333333333
23660030,0.16853932584269662,0.16393442622950818,0.2682926829268293,0.24528301886792453,0.1523809523809524
23660436,0.056179775280898875,0.14754098360655737,0.2073170731707317,0.16981132075471697,0.14285714285714285
23660437,0.10112359550561797,0.21311475409836064,0.25609756097560976,0.18867924528301888,0.1523809523809524
23660743,0.056179775280898875,0.13114754098360656,0.18292682926829268,0.1509433962264151,0.0761904761904762
23660871,0.0898876404494382,0.21311475409836064,0.23170731707317074,0.18867924528301888,0.18095238095238095
23662864,0.0898876404494382,0.11475409836065574,0.2682926829268293,0.18867924528301888,0.12380952380952381
23664619,0.06741573033707865,0.21311475409836064,0.24390243902439024,0.1320754716981132,0.13333333333333333
23664683,0.0898876404494382,0.11475409836065574,0.18292682926829268,0.11320754716981132,0.1619047619047619
23664947,0.033707865168539325,0.18032786885245902,0.23170731707317074,0.16981132075471697,0.10476190476190476
23664949,0.11235955056179775,0.09836065573770492,0.25609756097560976,0.18867924528301888,0.12380952380952381
23664954,0.06741573033707865,0.16393442622950818,0.1951219512195122,0.1509433962264151,0.10476190476190476
23665393,0.10112359550561797,0.21311475409836064,0.1951219512195122,0.1320754716981132,0.10476190476190476
23666554,0.11235955056179775,0.29508196721311475,0.1951219512195122,0.1509433962264151,0.2
23667619,0.10112359550561797,0.16393442622950818,0.25609756097560976,0.2641509433962264,0.18095238095238095
23668969,0.1348314606741573,0.2459016393442623,0.2073170731707317,0.16981132075471697,0.19047619047619047
23670951,0.0449438202247191,0.21311475409836064,0.2682926829268293,0.20754716981132076,0.13333333333333333
23670963,0.056179775280898875,0.21311475409836064,0.2926829268292683,0.16981132075471697,0.12380952380952381
23670980,0.056179775280898875,0.11475409836065574,0.18292682926829268,0.20754716981132076,0.10476190476190476
23670989,0.033707865168539325,0.14754098360655737,0.23170731707317074,0.18867924528301888,0.10476190476190476
23670997,0.0449438202247191,0.19672131147540983,0.12195121951219512,0.11320754716981132,0.17142857142857143
23671038,0.1348314606741573,0.13114754098360656,0.13414634146341464,0.07547169811320754,0.09523809523809523
23672819,0.02247191011235955,0.13114754098360656,0.25609756097560976,0.2830188679245283,0.09523809523809523
23674488,0.0449438202247191,0.16393442622950818,0.24390243902439024,0.16981132075471697,0.1523809523809524
23674498,0.0449438202247191,0.19672131147540983,0.18292682926829268,0.20754716981132076,0.1619047619047619
23675314,0.0449438202247191,0.21311475409836064,0.15853658536585366,0.1320754716981132,0.1619047619047619
23675337,0.02247191011235955,0.14754098360655737,0.12195121951219512,0.09433962264150944,0.10476190476190476
23675819,0.056179775280898875,0.13114754098360656,0.1951219512195122,0.1320754716981132,0.10476190476190476
23677490,0.14606741573033707,0.21311475409836064,0.18292682926829268,0.22641509433962265,0.17142857142857143
23678111,0.033707865168539325,0.16393442622950818,0.2682926829268293,0.1509433962264151,0.12380952380952381
23678116,0.07865168539325842,0.18032786885245902,0.24390243902439024,0.11320754716981132,0.14285714285714285
23678117,0.0449438202247191,0.21311475409836064,0.23170731707317074,0.18867924528301888,0.1523809523809524
23678126,0.033707865168539325,0.11475409836065574,0.17073170731707318,0.11320754716981132,0.10476190476190476
23681167,0.14606741573033707,0.2459016393442623,0.23170731707317074,0.2641509433962264,0.11428571428571428
23681887,0.15730337078651685,0.08196721311475409,0.2682926829268293,0.2641509433962264,0.19047619047619047
23683790,0.10112359550561797,0.3114754098360656,0.13414634146341464,0.18867924528301888,0.11428571428571428
23684849,0.06741573033707865,0.2786885245901639,0.34146341463414637,0.2641509433962264,0.1619047619047619
23684860,0.056179775280898875,0.14754098360655737,0.13414634146341464,0.09433962264150944,0.10476190476190476
23684863,0.07865168539325842,0.19672131147540983,0.2804878048780488,0.22641509433962265,0.13333333333333333
23684864,0.07865168539325842,0.08196721311475409,0.14634146341463414,0.09433962264150944,0.08571428571428572
23684870,0.11235955056179775,0.19672131147540983,0.23170731707317074,0.20754716981132076,0.20952380952380953
23684875,0.07865168539325842,0.21311475409836064,0.21951219512195122,0.1509433962264151,0.14285714285714285
23684882,0.0898876404494382,0.14754098360655737,0.23170731707317074,0.24528301886792453,0.13333333333333333
23684978,0.15730337078651685,0.13114754098360656,0.25609756097560976,0.16981132075471697,0.2
23685774,0.06741573033707865,0.16393442622950818,0.18292682926829268,0.1509433962264151,0.10476190476190476
23685776,0.20224719101123595,0.18032786885245902,0.2682926829268293,0.24528301886792453,0.23809523809523808
23688384,0.056179775280898875,0.19672131147540983,0.2804878048780488,0.2830188679245283,0.12380952380952381
23689014,0.056179775280898875,0.09836065573770492,0.13414634146341464,0.11320754716981132,0.10476190476190476
23690582,0.02247191011235955,0.16393442622950818,0.2073170731707317,0.09433962264150944,0.10476190476190476
23690923,0.07865168539325842,0.4098360655737705,0.17073170731707318,0.18867924528301888,0.20952380952380953
23691102,0.056179775280898875,0.19672131147540983,0.21951219512195122,0.1509433962264151,0.13333333333333333
23691129,0.07865168539325842,0.14754098360655737,0.25609756097560976,0.18867924528301888,0.12380952380952381
23691185,0.0898876404494382,0.14754098360655737,0.23170731707317074,0.16981132075471697,0.14285714285714285
23691237,0.10112359550561797,0.18032786885245902,0.2804878048780488,0.20754716981132076,0.23809523809523808
23691984,0.06741573033707865,0.21311475409836064,0.2682926829268293,0.24528301886792453,0.2
23693090,0.14606741573033707,0.2459016393442623,0.25609756097560976,0.11320754716981132,0.10476190476190476
23693160,0.0898876404494382,0.19672131147540983,0.12195121951219512,0.1509433962264151,0.10476190476190476
23696279,0.0449438202247191,0.14754098360655737,0.21951219512195122,0.18867924528301888,0.14285714285714285
23696692,0.033707865168539325,0.09836065573770492,0.2073170731707317,0.07547169811320754,0.11428571428571428
23696798,0.056179775280898875,0.14754098360655737,0.1951219512195122,0.07547169811320754,0.13333333333333333
23696841,0.06741573033707865,0.14754098360655737,0.1951219512195122,0.16981132075471697,0.1523809523809524
23699528,0.06741573033707865,0.16393442622950818,0.13414634146341464,0.1320754716981132,0.13333333333333333
23700105,0.10112359550561797,0.11475409836065574,0.17073170731707318,0.18867924528301888,0.08571428571428572
23701459,0.06741573033707865,0.16393442622950818,0.2804878048780488,0.18867924528301888,0.14285714285714285
23701693,0.07865168539325842,0.14754098360655737,0.3048780487804878,0.2641509433962264,0.14285714285714285
23702412,0.10112359550561797,0.14754098360655737,0.23170731707317074,0.16981132075471697,0.14285714285714285
23704980,0.0898876404494382,0.18032786885245902,0.2926829268292683,0.18867924528301888,0.1619047619047619
23706416,0.033707865168539325,0.14754098360655737,0.2073170731707317,0.1509433962264151,0.11428571428571428
23707590,0.1797752808988764,0.22950819672131148,0.2804878048780488,0.24528301886792453,0.19047619047619047
23707901,0.02247191011235955,0.14754098360655737,0.13414634146341464,0.05660377358490566,0.08571428571428572
23711484,0.0898876404494382,0.16393442622950818,0.1951219512195122,0.20754716981132076,0.14285714285714285
23711533,0.07865168539325842,0.13114754098360656,0.24390243902439024,0.24528301886792453,0.09523809523809523
23712666,0.06741573033707865,0.26229508196721313,0.3170731707317073,0.22641509433962265,0.19047619047619047
23715092,0.033707865168539325,0.13114754098360656,0.2073170731707317,0.09433962264150944,0.10476190476190476
23715718,0.033707865168539325,0.14754098360655737,0.23170731707317074,0.1320754716981132,0.10476190476190476
23716653,0.25842696629213485,0.16393442622950818,0.1951219512195122,0.18867924528301888,0.17142857142857143
23716712,0.0449438202247191,0.16393442622950818,0.2073170731707317,0.22641509433962265,0.14285714285714285
23717274,0.0449438202247191,0.18032786885245902,0.25609756097560976,0.24528301886792453,0.1523809523809524
23717467,0.10112359550561797,0.16393442622950818,0.15853658536585366,0.11320754716981132,0.11428571428571428
23718988,0.10112359550561797,0.22950819672131148,0.21951219512195122,0.1320754716981132,0.21904761904761905
23719802,0.0449438202247191,0.13114754098360656,0.18292682926829268,0.1320754716981132,0.10476190476190476
23719806,0.0898876404494382,0.21311475409836064,0.2682926829268293,0.20754716981132076,0.2
23720575,0.056179775280898875,0.18032786885245902,0.2073170731707317,0.18867924528301888,0.13333333333333333
23720616,0.0449438202247191,0.16393442622950818,0.17073170731707318,0.16981132075471697,0.1619047619047619
23720620,0.056179775280898875,0.18032786885245902,0.15853658536585366,0.09433962264150944,0.10476190476190476
23720623,0.07865168539325842,0.21311475409836064,0.21951219512195122,0.18867924528301888,0.2
23726722,0.07865168539325842,0.18032786885245902,0.2073170731707317,0.1509433962264151,0.11428571428571428
23726779,0.06741573033707865,0.09836065573770492,0.10975609756097561,0.09433962264150944,0.0761904761904762
23726994,0.1797752808988764,0.09836065573770492,0.2073170731707317,0.1320754716981132,0.13333333333333333
23727173,0.0449438202247191,0.16393442622950818,0.17073170731707318,0.1320754716981132,0.0761904761904762
23727217,0.0449438202247191,0.09836065573770492,0.25609756097560976,0.2641509433962264,0.13333333333333333
23727315,0.0449438202247191,0.14754098360655737,0.15853658536585366,0.07547169811320754,0.10476190476190476
23727316,0.0449438202247191,0.19672131147540983,0.24390243902439024,0.24528301886792453,0.2
23727320,0.06741573033707865,0.14754098360655737,0.24390243902439024,0.16981132075471697,0.13333333333333333
23727531,0.02247191011235955,0.14754098360655737,0.13414634146341464,0.1509433962264151,0.05714285714285714
23727664,0.06741573033707865,0.21311475409836064,0.2804878048780488,0.18867924528301888,0.1523809523809524
23727881,0.14606741573033707,0.08196721311475409,0.3048780487804878,0.18867924528301888,0.12380952380952381
23728081,0.056179775280898875,0.08196721311475409,0.2073170731707317,0.1509433962264151,0.11428571428571428
23729474,0.0449438202247191,0.14754098360655737,0.18292682926829268,0.16981132075471697,0.1619047619047619
23730277,0.2247191011235955,0.26229508196721313,0.23170731707317074,0.1509433962264151,0.24761904761904763
23730281,0.07865168539325842,0.09836065573770492,0.24390243902439024,0.11320754716981132,0.1619047619047619
23730284,0.11235955056179775,0.21311475409836064,0.2073170731707317,0.1509433962264151,0.12380952380952381
23731741,0.033707865168539325,0.14754098360655737,0.1951219512195122,0.16981132075471697,0.13333333333333333
23732338,0.0898876404494382,0.11475409836065574,0.17073170731707318,0.1509433962264151,0.1523809523809524
23732948,0.0449438202247191,0.13114754098360656,0.12195121951219512,0.11320754716981132,0.06666666666666667
23733029,0.06741573033707865,0.13114754098360656,0.3170731707317073,0.18867924528301888,0.11428571428571428
23734107,0.21348314606741572,0.32786885245901637,0.2926829268292683,0.2641509433962264,0.23809523809523808
23734120,0.07865168539325842,0.19672131147540983,0.2682926829268293,0.1509433962264151,0.14285714285714285
23734122,0.033707865168539325,0.14754098360655737,0.25609756097560976,0.18867924528301888,0.08571428571428572
23734202,0.0898876404494382,0.16393442622950818,0.2804878048780488,0.18867924528301888,0.1523809523809524
23734238,0.06741573033707865,0.06557377049180328,0.21951219512195122,0.18867924528301888,0.10476190476190476
23735261,0.07865168539325842,0.16393442622950818,0.25609756097560976,0.22641509433962265,0.18095238095238095
23739982,0.07865168539325842,0.14754098360655737,0.24390243902439024,0.18867924528301888,0.18095238095238095
23739983,0.11235955056179775,0.16393442622950818,0.17073170731707318,0.09433962264150944,0.11428571428571428
23740868,0.12359550561797752,0.13114754098360656,0.21951219512195122,0.16981132075471697,0.1523809523809524
23743260,0.11235955056179775,0.14754098360655737,0.25609756097560976,0.1509433962264151,0.23809523809523808
23746539,0.11235955056179775,0.19672131147540983,0.24390243902439024,0.20754716981132076,0.12380952380952381
23746613,0.10112359550561797,0.29508196721311475,0.23170731707317074,0.16981132075471697,0.18095238095238095
23747332,0.06741573033707865,0.13114754098360656,0.2926829268292683,0.24528301886792453,0.1523809523809524
23747456,0.056179775280898875,0.22950819672131148,0.24390243902439024,0.22641509433962265,0.24761904761904763
23748499,0.11235955056179775,0.11475409836065574,0.21951219512195122,0.1509433962264151,0.13333333333333333
23748500,0.21348314606741572,0.14754098360655737,0.2073170731707317,0.1509433962264151,0.20952380952380953
23748501,0.10112359550561797,0.11475409836065574,0.0975609756097561,0.07547169811320754,0.12380952380952381
23750133,0.20224719101123595,0.22950819672131148,0.3048780487804878,0.24528301886792453,0.2857142857142857
23750275,0.02247191011235955,0.11475409836065574,0.14634146341463414,0.09433962264150944,0.10476190476190476
23751204,0.07865168539325842,0.3114754098360656,0.24390243902439024,0.20754716981132076,0.1619047619047619
23751864,0.0898876404494382,0.11475409836065574,0.36585365853658536,0.24528301886792453,0.1523809523809524
23752131,0.056179775280898875,0.08196721311475409,0.17073170731707318,0.16981132075471697,0.0761904761904762
23752177,0.1348314606741573,0.21311475409836064,0.23170731707317074,0.20754716981132076,0.17142857142857143
23754408,0.07865168539325842,0.22950819672131148,0.25609756097560976,0.16981132075471697,0.13333333333333333
23754994,0.20224719101123595,0.19672131147540983,0.2073170731707317,0.20754716981132076,0.20952380952380953
23755002,0.06741573033707865,0.26229508196721313,0.2926829268292683,0.22641509433962265,0.21904761904761905
23755162,0.14606741573033707,0.16393442622950818,0.2073170731707317,0.11320754716981132,0.1523809523809524
23756137,0.07865168539325842,0.13114754098360656,0.2926829268292683,0.20754716981132076,0.13333333333333333
23756148,0.02247191011235955,0.13114754098360656,0.2926829268292683,0.1320754716981132,0.13333333333333333
23759649,0.06741573033707865,0.16393442622950818,0.24390243902439024,0.20754716981132076,0.12380952380952381
23760450,0.11235955056179775,0.32786885245901637,0.2926829268292683,0.16981132075471697,0.23809523809523808
23760982,0.06741573033707865,0.21311475409836064,0.2804878048780488,0.20754716981132076,0.18095238095238095
23761748,0.10112359550561797,0.18032786885245902,0.24390243902439024,0.16981132075471697,0.14285714285714285
23761753,0.07865168539325842,0.2459016393442623,0.2804878048780488,0.20754716981132076,0.18095238095238095
23761907,0.056179775280898875,0.16393442622950818,0.1951219512195122,0.16981132075471697,0.1619047619047619
23761912,0.0898876404494382,0.11475409836065574,0.17073170731707318,0.16981132075471697,0.26666666666666666
23765157,0.20224719101123595,0.2786885245901639,0.2926829268292683,0.24528301886792453,0.20952380952380953
23767921,0.0449438202247191,0.14754098360655737,0.24390243902439024,0.1320754716981132,0.1619047619047619
23767925,0.06741573033707865,0.16393442622950818,0.1951219512195122,0.09433962264150944,0.13333333333333333
23768841,0.20224719101123595,0.22950819672131148,0.32926829268292684,0.22641509433962265,0.17142857142857143
23768913,0.033707865168539325,0.11475409836065574,0.2682926829268293,0.1509433962264151,0.11428571428571428
23769260,0.02247191011235955,0.18032786885245902,0.2073170731707317,0.18867924528301888,0.11428571428571428
23769293,0.23595505617977527,0.18032786885245902,0.15853658536585366,0.1509433962264151,0.18095238095238095
23769608,0.07865168539325842,0.19672131147540983,0.13414634146341464,0.1320754716981132,0.2
23769719,0.07865168539325842,0.2459016393442623,0.2073170731707317,0.1320754716981132,0.11428571428571428
23769917,0.0898876404494382,0.21311475409836064,0.2073170731707317,0.1509433962264151,0.12380952380952381
23769997,0.0898876404494382,0.11475409836065574,0.18292682926829268,0.16981132075471697,0.12380952380952381
23770124,0.06741573033707865,0.16393442622950818,0.2073170731707317,0.22641509433962265,0.1523809523809524
23770411,0.07865168539325842,0.18032786885245902,0.2682926829268293,0.20754716981132076,0.3619047619047619
23770536,0.0449438202247191,0.14754098360655737,0.2926829268292683,0.1509433962264151,0.11428571428571428
23770538,0.056179775280898875,0.18032786885245902,0.2682926829268293,0.16981132075471697,0.13333333333333333
23771644,0.20224719101123595,0.09836065573770492,0.17073170731707318,0.11320754716981132,0.20952380952380953
23771980,0.10112359550561797,0.09836065573770492,0.2926829268292683,0.20754716981132076,0.10476190476190476
23772205,0.1348314606741573,0.22950819672131148,0.25609756097560976,0.20754716981132076,0.17142857142857143
23773060,0.0449438202247191,0.09836065573770492,0.15853658536585366,0.1320754716981132,0.06666666666666667
23773118,0.033707865168539325,0.14754098360655737,0.18292682926829268,0.1320754716981132,0.08571428571428572
23773952,0.21348314606741572,0.4262295081967213,0.24390243902439024,0.24528301886792453,0.2
23774678,0.0898876404494382,0.16393442622950818,0.15853658536585366,0.11320754716981132,0.12380952380952381
23775490,0.06741573033707865,0.08196721311475409,0.25609756097560976,0.1509433962264151,0.2
23776438,0.21348314606741572,0.2459016393442623,0.1951219512195122,0.1509433962264151,0.3238095238095238
23776553,0.11235955056179775,0.14754098360655737,0.23170731707317074,0.18867924528301888,0.14285714285714285
23777758,0.056179775280898875,0.06557377049180328,0.14634146341463414,0.11320754716981132,0.09523809523809523
23778236,0.056179775280898875,0.18032786885245902,0.21951219512195122,0.1320754716981132,0.13333333333333333
23781195,0.12359550561797752,0.21311475409836064,0.18292682926829268,0.1320754716981132,0.12380952380952381
23784073,0.0898876404494382,0.13114754098360656,0.3048780487804878,0.24528301886792453,0.17142857142857143
23784074,0.07865168539325842,0.13114754098360656,0.2682926829268293,0.16981132075471697,0.11428571428571428
23785160,0.12359550561797752,0.16393442622950818,0.14634146341463414,0.1509433962264151,0.13333333333333333
23785161,0.07865168539325842,0.04918032786885246,0.1951219512195122,0.16981132075471697,0.09523809523809523
23785167,0.0449438202247191,0.16393442622950818,0.17073170731707318,0.1320754716981132,0.14285714285714285
23785659,0.0898876404494382,0.16393442622950818,0.2682926829268293,0.22641509433962265,0.1619047619047619
23787950,0.0449438202247191,0.11475409836065574,0.18292682926829268,0.07547169811320754,0.1523809523809524
23790525,0.033707865168539325,0.11475409836065574,0.15853658536585366,0.07547169811320754,0.19047619047619047
23790741,0.0898876404494382,0.18032786885245902,0.2682926829268293,0.1509433962264151,0.1619047619047619
23791040,0.056179775280898875,0.3442622950819672,0.1951219512195122,0.1509433962264151,0.14285714285714285
23792281,0.0898876404494382,0.21311475409836064,0.2682926829268293,0.20754716981132076,0.2
23792978,0.11235955056179775,0.19672131147540983,0.3048780487804878,0.16981132075471697,0.2
23792980,0.033707865168539325,0.16393442622950818,0.23170731707317074,0.16981132075471697,0.13333333333333333
23792983,0.033707865168539325,0.18032786885245902,0.2926829268292683,0.16981132075471697,0.10476190476190476
23792984,0.0898876404494382,0.18032786885245902,0.14634146341463414,0.18867924528301888,0.1523809523809524
23796527,0.0449438202247191,0.14754098360655737,0.2926829268292683,0.16981132075471697,0.14285714285714285
23796543,0.033707865168539325,0.13114754098360656,0.23170731707317074,0.20754716981132076,0.14285714285714285
23796547,0.056179775280898875,0.21311475409836064,0.2073170731707317,0.11320754716981132,0.1619047619047619
23796796,0.14606741573033707,0.16393442622950818,0.17073170731707318,0.18867924528301888,0.1523809523809524
23796961,0.02247191011235955,0.13114754098360656,0.21951219512195122,0.24528301886792453,0.08571428571428572
23798325,0.07865168539325842,0.21311475409836064,0.21951219512195122,0.16981132075471697,0.1523809523809524
23799005,0.0898876404494382,0.21311475409836064,0.14634146341463414,0.09433962264150944,0.17142857142857143
23800791,0.11235955056179775,0.18032786885245902,0.24390243902439024,0.22641509433962265,0.18095238095238095
23801740,0.07865168539325842,0.19672131147540983,0.18292682926829268,0.1509433962264151,0.1619047619047619
23801762,0.06741573033707865,0.13114754098360656,0.2073170731707317,0.1320754716981132,0.12380952380952381
23804084,0.2247191011235955,0.19672131147540983,0.17073170731707318,0.1320754716981132,0.3619047619047619
23804086,0.07865168539325842,0.11475409836065574,0.15853658536585366,0.1320754716981132,0.0761904761904762
23804092,0.0898876404494382,0.22950819672131148,0.32926829268292684,0.2641509433962264,0.17142857142857143
23805096,0.07865168539325842,0.21311475409836064,0.2073170731707317,0.1320754716981132,0.19047619047619047
23806136,0.033707865168539325,0.09836065573770492,0.2804878048780488,0.1320754716981132,0.11428571428571428
23806137,0.07865168539325842,0.14754098360655737,0.3048780487804878,0.2641509433962264,0.1523809523809524
23806174,0.033707865168539325,0.18032786885245902,0.23170731707317074,0.20754716981132076,0.21904761904761905
23806873,0.10112359550561797,0.29508196721311475,0.2682926829268293,0.18867924528301888,0.20952380952380953
23807175,0.06741573033707865,0.11475409836065574,0.24390243902439024,0.18867924528301888,0.1619047619047619
23810119,0.07865168539325842,0.16393442622950818,0.23170731707317074,0.24528301886792453,0.14285714285714285
23810974,0.0898876404494382,0.2459016393442623,0.15853658536585366,0.1509433962264151,0.13333333333333333
23810975,0.0898876404494382,0.14754098360655737,0.24390243902439024,0.18867924528301888,0.14285714285714285
23811039,0.0898876404494382,0.16393442622950818,0.1951219512195122,0.20754716981132076,0.12380952380952381
23811729,0.07865168539325842,0.19672131147540983,0.36585365853658536,0.22641509433962265,0.14285714285714285
23812762,0.056179775280898875,0.32786885245901637,0.23170731707317074,0.20754716981132076,0.1523809523809524
23813661,0.0898876404494382,0.14754098360655737,0.3048780487804878,0.18867924528301888,0.18095238095238095
23813738,0.056179775280898875,0.21311475409836064,0.21951219512195122,0.16981132075471697,0.11428571428571428
23816061,0.11235955056179775,0.26229508196721313,0.2804878048780488,0.18867924528301888,0.18095238095238095
23816374,0.07865168539325842,0.16393442622950818,0.17073170731707318,0.05660377358490566,0.12380952380952381
23816958,0.0449438202247191,0.26229508196721313,0.21951219512195122,0.16981132075471697,0.08571428571428572
23818133,0.0898876404494382,0.18032786885245902,0.32926829268292684,0.18867924528301888,0.2
23818974,0.1797752808988764,0.19672131147540983,0.23170731707317074,0.22641509433962265,0.18095238095238095
23819895,0.056179775280898875,0.22950819672131148,0.32926829268292684,0.32075471698113206,0.09523809523809523
23820976,0.056179775280898875,0.13114754098360656,0.24390243902439024,0.24528301886792453,0.18095238095238095
23823501,0.1348314606741573,0.19672131147540983,0.2682926829268293,0.22641509433962265,0.21904761904761905
23824302,0.06741573033707865,0.19672131147540983,0.25609756097560976,0.1509433962264151,0.11428571428571428
23824708,0.07865168539325842,0.18032786885245902,0.17073170731707318,0.11320754716981132,0.1523809523809524
23825319,0.0449438202247191,0.11475409836065574,0.25609756097560976,0.20754716981132076,0.14285714285714285
23825407,0.0898876404494382,0.14754098360655737,0.18292682926829268,0.11320754716981132,0.11428571428571428
23825408,0.07865168539325842,0.14754098360655737,0.15853658536585366,0.1320754716981132,0.08571428571428572
23825570,0.07865168539325842,0.13114754098360656,0.2073170731707317,0.07547169811320754,0.2
23825652,0.0898876404494382,0.18032786885245902,0.21951219512195122,0.20754716981132076,0.19047619047619047
23825684,0.10112359550561797,0.14754098360655737,0.17073170731707318,0.1320754716981132,0.17142857142857143
23826388,0.0449438202247191,0.22950819672131148,0.25609756097560976,0.20754716981132076,0.19047619047619047
23826392,0.0898876404494382,0.09836065573770492,0.2073170731707317,0.1320754716981132,0.10476190476190476
23830857,0.056179775280898875,0.18032786885245902,0.21951219512195122,0.16981132075471697,0.14285714285714285
23831279,0.3146067415730337,0.18032786885245902,0.3048780487804878,0.24528301886792453,0.20952380952380953
23831528,0.056179775280898875,0.13114754098360656,0.17073170731707318,0.1320754716981132,0.10476190476190476
23832422,0.06741573033707865,0.3114754098360656,0.17073170731707318,0.11320754716981132,0.1523809523809524
23835204,0.06741573033707865,0.18032786885245902,0.1951219512195122,0.11320754716981132,0.12380952380952381
23838052,0.10112359550561797,0.36065573770491804,0.3170731707317073,0.24528301886792453,0.13333333333333333
23839488,0.0898876404494382,0.18032786885245902,0.21951219512195122,0.1320754716981132,0.11428571428571428
23840392,0.1348314606741573,0.11475409836065574,0.24390243902439024,0.24528301886792453,0.1523809523809524
23840493,0.16853932584269662,0.16393442622950818,0.25609756097560976,0.1509433962264151,0.21904761904761905
23840533,0.056179775280898875,0.18032786885245902,0.17073170731707318,0.1509433962264151,0.08571428571428572
23843526,0.0898876404494382,0.21311475409836064,0.25609756097560976,0.20754716981132076,0.2
23844132,0.07865168539325842,0.2459016393442623,0.24390243902439024,0.22641509433962265,0.11428571428571428
23845427,0.06741573033707865,0.22950819672131148,0.2804878048780488,0.20754716981132076,0.1619047619047619
23847464,0.033707865168539325,0.11475409836065574,0.1951219512195122,0.11320754716981132,0.13333333333333333
23847490,0.056179775280898875,0.16393442622950818,0.23170731707317074,0.18867924528301888,0.1619047619047619
23847500,0.15730337078651685,0.16393442622950818,0.25609756097560976,0.16981132075471697,0.17142857142857143
23847502,0.0898876404494382,0.16393442622950818,0.4268292682926829,0.32075471698113206,0.18095238095238095
23847507,0.12359550561797752,0.3114754098360656,0.25609756097560976,0.20754716981132076,0.1523809523809524
23847514,0.1797752808988764,0.18032786885245902,0.1951219512195122,0.11320754716981132,0.17142857142857143
23849672,0.0449438202247191,0.16393442622950818,0.1951219512195122,0.1509433962264151,0.08571428571428572
23850105,0.1348314606741573,0.11475409836065574,0.21951219512195122,0.1509433962264151,0.11428571428571428
23850465,0.10112359550561797,0.22950819672131148,0.35365853658536583,0.3018867924528302,0.18095238095238095
23851324,0.16853932584269662,0.14754098360655737,0.2804878048780488,0.2641509433962264,0.18095238095238095
23852814,0.056179775280898875,0.14754098360655737,0.18292682926829268,0.1509433962264151,0.12380952380952381
23859480,0.056179775280898875,0.19672131147540983,0.24390243902439024,0.18867924528301888,0.12380952380952381
23859642,0.0449438202247191,0.22950819672131148,0.2804878048780488,0.24528301886792453,0.1619047619047619
23859643,0.10112359550561797,0.19672131147540983,0.2682926829268293,0.20754716981132076,0.3047619047619048
23859646,0.0898876404494382,0.2459016393442623,0.34146341463414637,0.24528301886792453,0.1619047619047619
23859647,0.07865168539325842,0.2786885245901639,0.24390243902439024,0.18867924528301888,0.1523809523809524
23859650,0.07865168539325842,0.16393442622950818,0.2804878048780488,0.18867924528301888,0.10476190476190476
